,title,price,adress,image_link,page,category
3694,Ford Explorer 2012,11500000,Guédiawaye, media/annonces/pics/thumbs/2f69e8e09609a3d7311105626fdf8c23.jpg ,92,vehicles
3695,BMW x6,18000000,Dakar, media/annonces/pics/thumbs/6ed95599bab4e74df89983f524ea712b.jpg ,93,vehicles
3696,Tracteur Renault premium et une semi remorque,14000000,Parcelles assainies, media/annonces/pics/thumbs/cd1feb099b61fac114326e93bd17700a.jpg ,93,vehicles
3697,Ford Focus 1,2200000,Dakar, media/annonces/pics/thumbs/45917f17c8b25b1d772d38ccaeada5f9.jpg ,93,vehicles
3698,Burgman 125,500000,Dakar, media/annonces/pics/thumbs/671108e8a0307569dd5a3261ca4f87de.png ,93,vehicles
3699,Ford Explorer 2013,12500000,Dakar, media/annonces/pics/thumbs/6416be9b750e5f9488dfbfe41e6c24f6.jpg ,93,vehicles
3700,Toyota RAV4,14000000,Dakar, media/annonces/pics/thumbs/1db202b72bd4182aec4985768b4694c8.jpg ,93,vehicles
3701,Piaggio liberty 80,150000,Dakar, media/annonces/pics/thumbs/12595807127ed2c7cb3fb3d7cabbb192.png ,93,vehicles
3702,Bmw gs 1200,3500000,Dakar, media/annonces/pics/thumbs/9544a9724f92edaca38d8d66ca59a687.png ,93,vehicles
3703,Chevrolet equinox,8500000,Dakar, media/annonces/pics/thumbs/953ad2643b446713932fd5183ba72e61.jpg ,93,vehicles
3704,Ford Explorer Limited,16500000,Dakar, media/annonces/pics/thumbs/957244def5a1b395a74322c055a580c7.jpg ,93,vehicles
3705,Jeep Cherokee 2015,11500000,Dakar, media/annonces/pics/thumbs/1a3571fc56018ea9b1d9b59c8a9c14d3.jpg ,93,vehicles
3706,Ford edge 2015,12500000,Dakar, media/annonces/pics/thumbs/9ad429bfcf63810a52e0bb8f432c5221.jpg ,93,vehicles
3707,Toyota Rav 4,15500000,Nord Foire, media/annonces/pics/thumbs/e29bd3f5426ab85064d25f0d49d4fc30.jpg ,93,vehicles
3708,Peugeot,3500000,Dakar, media/annonces/pics/thumbs/a7fb0048e56e7e40a570a5e5d04104bc.jpeg ,93,vehicles
3709,Camion à vendre,13000000,Dakar, media/annonces/pics/thumbs/7060d47ada0b87e9e73d6a68875a5d25.jpeg ,93,vehicles
3710,Vente de 2 camions,12000000,Dakar, media/annonces/pics/thumbs/50e15ba40a8dff6f0a082d810c64fd75.jpeg ,93,vehicles
3711,peugeot 308,4500000,Dakar, media/annonces/pics/thumbs/8dd273d5cc526d027ab8c6f44cffe84b.jpeg ,93,vehicles
3712,BMW X6,18000000,Dakar, media/annonces/pics/thumbs/1996d9e305d5100fd4008374ad87b8c9.jpg ,93,vehicles
3713,Ford escape 2013,9500000,Dakar, media/annonces/pics/thumbs/40e5e2021b9e19602bc4ae40f79dee3f.jpg ,93,vehicles
3714,HYUNDAI SANTA FE SPORT 2018,18000000,Cité Keur Gorgui, media/annonces/pics/thumbs/8d84383e87aa31def1ebaef7cd76a105.jpeg ,93,vehicles
3715,Jeep grand cherokee,24000000,Dakar, media/annonces/pics/thumbs/94dc0471ea16a001d89392f8fe176f19.jpg ,93,vehicles
3716,Ford Escape,6500000,Dakar, media/annonces/pics/thumbs/bc5e0ef465d811472a3ae164a33b5380.jpg ,93,vehicles
3717,Ford,10500000,Dakar, media/annonces/pics/thumbs/5ead95811f11a984508116a14727edf7.jpg ,93,vehicles
3718,HYUNDAI AIR,1850000,Parcelles assainies, media/annonces/pics/thumbs/8feca09b70ec9f8a37500d8c3ad505b8.jpg ,93,vehicles
3719,FORD FUSION,3800000,Parcelles assainies, media/annonces/pics/thumbs/0d99602f8b2500dcf384d2e11a675254.jpg ,93,vehicles
3720,Audi A4,9500000,Point E, media/annonces/pics/thumbs/919c32197769bb63c495ce6a4762c48b.jpeg ,93,vehicles
3721,Audi a4 2009,9500000,Dakar, media/annonces/pics/thumbs/0ba673d47317e5721e5cd57dbf817a21.jpg ,93,vehicles
3722,Toyota corolla 2015,8000000,Ouakam, media/annonces/pics/thumbs/d4529b6fda47bffb03044e62cbcebb56.jpeg ,93,vehicles
3723,Ford Escape 2016,15500000,Dakar, media/annonces/pics/thumbs/d14c725903691c93b1a8588a34c2f3d4.jpg ,93,vehicles
3724,Ford explorer XLT 2014,14200000,Dakar, media/annonces/pics/thumbs/720373fa354bd567ccc36e13951853db.jpg ,93,vehicles
3725,Ford Explorer 2016,22000000,Dakar, media/annonces/pics/thumbs/be51e859f6f8b5540644fed2e0c018a2.jpg ,93,vehicles
3726,Ford,6000000,Dakar, media/annonces/pics/thumbs/fd09ab3354f62d1f82bcc07ed100f8c7.jpg ,93,vehicles
3727,Range rover sport hse,10000000,Hann Maristes, media/annonces/pics/thumbs/1b88798f176a6eed349c5ebcd7e9ad7b.png ,93,vehicles
3728,Ford Année 2016,17000000,Dakar, media/annonces/pics/thumbs/f306599e924af3ca758daf9a776bdd07.jpg ,93,vehicles
3729,Ford Focus Sel 2012,6200000,Dakar, media/annonces/pics/thumbs/039fa3270383ec981c742368dd76b8e7.jpg ,93,vehicles
3730,GMC Terrain 2018,19000000,Dakar, media/annonces/pics/thumbs/284496514c7ff704ca9f631562ada674.jpg ,93,vehicles
3731,Honda sh 150i,550000,Pikine, media/annonces/pics/thumbs/7f6c5e083299aa1634555a0c08f6499d.png ,93,vehicles
3732,Jeep cherokee,9300000,Dakar, media/annonces/pics/thumbs/00a18266a45d9485979503a3ce95144d.png ,93,vehicles
3733,Camion frigorifique,5500000,Dakar, media/annonces/pics/thumbs/43ed2b4e1eac25597c2cb40f68bd9338.png ,93,vehicles
3734,Moto cross,350000,Scat Urbam, media/annonces/pics/thumbs/3e95fcc9aa3697020d26b528a9bacee3.png ,94,vehicles
3735,Camion routier,10000000,Dakar, media/annonces/pics/thumbs/a49ac9b257b31695a81d5bfb66b036ae.png ,94,vehicles
3736,Ranger rover evoque ,18000000,Ouest Foire, media/annonces/pics/thumbs/730c80eab308d4da22876bb61682750a.png ,94,vehicles
3737,Sym wolf 250,1000000,Dakar, media/annonces/pics/thumbs/288a845f98b4c1e66472eb1233937828.png ,94,vehicles
3738,Jeep cheeroke,14000000,Dakar, media/annonces/pics/thumbs/88a034bb9e6b9b9ea73370c00d52ff8e.jpg ,94,vehicles
3739,Jeep cheeroke 2015 essence,14000000,Dakar, media/annonces/pics/thumbs/858d4fbb1ed4cfcd748120f2fad53f40.jpg ,94,vehicles
3740,Renault clio sw,5000000,Thiès, media/annonces/pics/thumbs/e4a595e633405d91431d98b81e802285.jpg ,94,vehicles
3741,Toyota Rav4 2012 Diesel,9000000,Thiès, media/annonces/pics/thumbs/b14830a21f1627916d98eebc19d8be55.jpeg ,94,vehicles
3742,Moto Xmax,910000,Dakar, media/annonces/pics/thumbs/759bb2dfc672e409eb03857bcf95b605.png ,94,vehicles
3743,Beverly 300,630000,Dakar, media/annonces/pics/thumbs/71e747b0eaa32027a496eb9fdbecc2f2.jpg ,94,vehicles
3744,Toyota rav4 urgent,4000000,Grand Yoff, media/annonces/pics/thumbs/9d3a86302e3ed382323982054eb71a1a.png ,94,vehicles
3745,Audi Q5 sous douane,7500000,Almadies, media/annonces/pics/thumbs/188763c5140f0e893f059ebffe228606.jpg ,94,vehicles
3746,Ford Edge 2013,12500000,Dakar, media/annonces/pics/thumbs/11946ce2b389aaa86d7d3cec9306405a.jpg ,94,vehicles
3747,Ford Edge SEL noire,16000000,Dakar, media/annonces/pics/thumbs/6314681ea1c33ff56b35b5e15b69fda3.jpg ,94,vehicles
3748,Ford explorer Automatique,14500000,Dakar, media/annonces/pics/thumbs/56f893f6717db99bfda3f9e3024337f4.jpg ,94,vehicles
3749,Ford Escape Titanium 4x4,11500000,Dakar, media/annonces/pics/thumbs/ee7f84b217f8425bfb7392eb7f91f1ac.jpg ,94,vehicles
3750,Jeep Grand Cherokee,15000000,Dakar, media/annonces/pics/thumbs/7464c9c7d7f22e9cdb3cd65b5ee3e857.jpg ,94,vehicles
3751,Nissan rogue,12500000,Dakar, media/annonces/pics/thumbs/94374f96eca17f451491ed7642e37fc1.jpg ,94,vehicles
3752,Ford Edge,15500000,Dakar, media/annonces/pics/thumbs/0a3d582dbc43e7207fefdb7b90860da2.jpg ,94,vehicles
3753,Aspirateur de voiture Humide et Sec ,18500,Dakar, media/annonces/pics/thumbs/ae18635996013145077f5c8c8f0d3f81.jpeg ,94,vehicles
3754,peugeot 308,3500000,Parcelles assainies, media/annonces/pics/thumbs/5de3e5db4543eeec079c320664393149.jpg ,94,vehicles
3755,Voiture Toyota,10000000,Dakar, media/annonces/pics/thumbs/44a057942fa6f9d6c4a56ef489150c4e.jpg ,94,vehicles
3756,Vend Moto BMW GS800,2200000,Mamelles, media/annonces/pics/thumbs/6b1b47b095f5231e65c47cdb3b06189f.jpg ,94,vehicles
3757,Vend Moto Kawasaki eliminator 125,700000,Mamelles, media/annonces/pics/thumbs/273c9078331c14343ffe4d16927f7904.jpg ,94,vehicles
3758,Toyota verso,6000000,Rufisque, media/annonces/pics/thumbs/9b514891b30e09ad6247b816e34f643a.jpg ,94,vehicles
3759,Renault Clio,1800000,Tivaouane, media/annonces/pics/thumbs/10431edfd1e7c33998f91742fb85bc03.jpg ,94,vehicles
3760,MERCEDES ML 350 4Matic,14000000,Point E, media/annonces/pics/thumbs/e0dccde6d39f4d64f2675840ee3fd898.jpg ,94,vehicles
3761,FORD FIESTA NOIR 2008,2200000,Pikine, media/annonces/pics/thumbs/62fb989203ba6751f2010e388769dab9.jpg ,94,vehicles
3762,Chevrolet Cruze,4800000,Dakar, media/annonces/pics/thumbs/a0cea1e001c699722c684f2898d12361.jpg ,94,vehicles
3763,BMW 318d,11000000,Liberté 6, media/annonces/pics/thumbs/96d6d0411f07b38f12b6975f2a00396b.jpg ,94,vehicles
3764,BMW 320i xDrive Touring,9500000,Almadies, media/annonces/pics/thumbs/d0de55daa6f90f007a51207348421b55.jpg ,94,vehicles
3765,Ford EDGE Titanium Année 2016,17000000,Dakar, media/annonces/pics/thumbs/6ea2c6f432eb50d655649e84db88c44e.jpg ,94,vehicles
3766,CADILLAC CTS 2015,18000000,Dakar, media/annonces/pics/thumbs/f6c4cd28973a091e56cc65020030741e.jpg ,94,vehicles
3767,Vente camions venant,100000,Ouest Foire, media/annonces/pics/thumbs/ce225376ea29b3416fbb7a698227251a.jpg ,94,vehicles
3768,Ducati hypermotard evo sp 2011,1350000,Dakar, media/annonces/pics/thumbs/406315ba2d317110f372ce69adef3f0b.jpg ,94,vehicles
3769,Vélo électrique,170000,Dakar, media/annonces/pics/thumbs/e475ac3a2dd5b3a7029c084cbf6e69ed.jpg ,94,vehicles
3770,Skoda Fabia 2012,5000000,Dakar, media/annonces/pics/thumbs/89d147e6043800c39a96dd66b98a8302.jpg ,94,vehicles
3771,Ford EDGE Titanium,17000000,Dakar, media/annonces/pics/thumbs/918e0c52df4da38592e48c51e513598e.jpg ,94,vehicles
3772,RANGE ROVER VELAR 2018,45000000,Dakar, media/annonces/pics/thumbs/65797e9b2b6e079096b497c52c834382.jpg ,94,vehicles
3773,Great wall (à basarder),2000000,Hann Bel-Air, media/annonces/pics/thumbs/14c442eb9887fafaafe76ece4669b418.jpg ,94,vehicles
3774,FORD EXPLORER LIMITED,16000000,Dakar, media/annonces/pics/thumbs/023d7c6a5c8ef5c7bee607e13499dd77.jpg ,94,vehicles
3775,Pieces hyundai,100000,Dakar, img/nophoto.png ,95,vehicles
3776,cherche du travail chauffeur ,200000,Golf, media/annonces/pics/thumbs/73ca8dbdd8fe5a2ca2b82784cb86918f.jpg ,95,vehicles
3777,Chevrolet Equinox ,7500000,HLM, media/annonces/pics/thumbs/a2649e1663ff6c5ab80f16f0e9c20fa7.jpeg ,95,vehicles
3778,Piaggio NRG DD kit 70,350000,Point E, media/annonces/pics/thumbs/5ee50c1206b0a2ec74e83ad53cf04c66.jpg ,95,vehicles
3779,Hyundai,6000000,Dakar, media/annonces/pics/thumbs/0efb331cc097c0db073237788380ea93.jpg ,95,vehicles
3780,Ford escape 2012,5500000,Dakar, media/annonces/pics/thumbs/3b0691855df1ca08df08925f1a0d493c.jpg ,95,vehicles
3781,Ford escape rouge,5500000,Dakar, media/annonces/pics/thumbs/564c5d9d44362bf4dfbb5aca7e6f64e9.jpg ,95,vehicles
3782,Ford escape noire,6000000,Dakar, media/annonces/pics/thumbs/0549af5e229b6d3f3875129cfc77bf09.jpg ,95,vehicles
3783,Rav4 hybride,16000000,Dakar, media/annonces/pics/thumbs/3da9fba15230edcb4e1475733fc42db1.jpg ,95,vehicles
3784,BMW X6 M,16000000,Dakar, media/annonces/pics/thumbs/99d74f922a2ffdac4fc3fc4e44bfd611.jpg ,95,vehicles
3785,moto majesty 150 ,200000,Keur Massar, img/nophoto.png ,95,vehicles
3786,Vente camions venant,100000,Ouest Foire, media/annonces/pics/thumbs/034217200f43a4cc079c90134152e0e7.jpg ,95,vehicles
3787,PAJERO SPORT MOTEUR CHANGE,3750000,Parcelles assainies, media/annonces/pics/thumbs/e582db218a45cbd5b961ae0577705e75.jpg ,95,vehicles
3788,Range Rover velar,75000000,Almadies, media/annonces/pics/thumbs/b2e528b4e4d47e64015f82879067be87.jpeg ,95,vehicles
3789,ORGANISEUR POUR VOITURE,8500,Dakar, media/annonces/pics/thumbs/ff283a4ef0e2c75c782ee031ba194f63.jpg ,95,vehicles
3790,Ford explorer,24000000,Dakar, media/annonces/pics/thumbs/5287eb29c0a238b5539bab5fb510b315.jpg ,95,vehicles
3791,VALISE PORTABLE AVEC GONFLEUR DE PNEU ET OUTILS,35000,Dakar, media/annonces/pics/thumbs/a3ffa8ab589e9457baa8110151044eb6.jpg ,95,vehicles
3792,Quad polaris 500,3560000,Saly, media/annonces/pics/thumbs/441e6600c9622b6468248f5ef5786b10.jpg ,95,vehicles
3793,Renault espace 4,3500000,Amitié, media/annonces/pics/thumbs/b183df72b6bf3b2afb094f78d08b3da5.jpg ,95,vehicles
3794,Ford ranger,11500000,Thongor, media/annonces/pics/thumbs/645bf86cdce7defa1ba2a2be9058001b.jpg ,95,vehicles
3795,Pare brise auto ,35000,Plateau, media/annonces/pics/thumbs/4962a163d5b08a3be281bc10b77cea7f.jpg ,95,vehicles
3796,VENDS KIA SPORTAGE,3500000,Plateau, media/annonces/pics/thumbs/436d2410a47febf95eb17f9a73dd2259.jpg ,95,vehicles
3797,Vente de moto/ jetski à Dakar venant des USA,1,Almadies, media/annonces/pics/thumbs/930ae70a8d81af37943f13e9674f34e0.jpeg ,95,vehicles
3798,Bmw318d luxury,11000000,Hann Bel-Air, media/annonces/pics/thumbs/88131307f9b788d99c0fda4a90c191b6.jpeg ,95,vehicles
3799,Kia optima 2012,6800000,Dakar, media/annonces/pics/thumbs/a81af381e50a31802959a4b9c8023361.jpg ,95,vehicles
3800,"Buick Enclave Excellent, 79 KM,  7 place, tel DVD, camera pour reculer, full cuir ",12000000,Ngor, media/annonces/pics/thumbs/895fc92b4ace3df6e291fa913f1c12f8.jpg ,95,vehicles
3801,used 2017 toyota avalon for sale,11600000,Biagui, media/annonces/pics/thumbs/5f581451f274092757cf67937d1e0801.jpg ,95,vehicles
3802,Audi A4 ,8500000,Sud Foire, media/annonces/pics/thumbs/1722bb2019b1e4b32d76022e6d3eb323.jpg ,95,vehicles
3803,Bateau à louer,90000,Somone, media/annonces/pics/thumbs/f3fe90a0ee4bb8c0e3232774052718cf.jpg ,95,vehicles
3804,Citroën C3 à vendre,6500000,Mermoz, media/annonces/pics/thumbs/0a0ee62fa4ec5599ecbe7faea205471c.jpg ,95,vehicles
3805,Mitsubishi pajero,6000000,Ouakam, media/annonces/pics/thumbs/b5eb17badebd2aba42976a5397e72ede.jpg ,95,vehicles
3806,Bmw,4000000,Hann Bel-Air, media/annonces/pics/thumbs/eccb0fc84dc53d89ccf3668ec2cf2bc1.jpg ,95,vehicles
3807,Bateau open ,6000000,Sokone, media/annonces/pics/thumbs/085af9579f260d2e10cc0066345043a8.jpg ,95,vehicles
3808,Kawasaki kx85 ,800000,Plateau, media/annonces/pics/thumbs/0a11a74b5f7ae0000b07be7ad6863474.jpg ,95,vehicles
3809,Citroën ds5 ,8350000,Hann Maristes, media/annonces/pics/thumbs/71cc37afa224b79505e9ae0cc61844b7.jpg ,95,vehicles
3810,Tmax 530,2800000,Dakar, media/annonces/pics/thumbs/d31c7fbc69a57db6b8f4ca717234e75e.jpg ,95,vehicles
3811,Lincoln mkx,10900000,Ouakam, media/annonces/pics/thumbs/92ed46e69bbc5c0baf815d7ceb0f92ae.jpg ,95,vehicles
3812,Ford ranger,11500000,Thongor, media/annonces/pics/thumbs/65a37a5cb0b6d3bf60c476a2e0ad88d6.jpg ,95,vehicles
3813,Chevrolet equinox,7800000,Dieuppeul, media/annonces/pics/thumbs/49efdabb7c49d7e81a5a08189895fff4.jpg ,96,vehicles
3814,Yamaha yz 125,800000,Almadies, media/annonces/pics/thumbs/e7f5748532725c23b97790132c3df555.jpg ,96,vehicles
3815,Chevrolet equinox lt,7500000,VDN, media/annonces/pics/thumbs/88a48f33b73253473cd670ca0fe78ac7.jpg ,96,vehicles
3816,Kia sportage,7500000,Liberté 6, media/annonces/pics/thumbs/595c1f6cb6a8a27bfa7c9c831ca4d19c.jpg ,96,vehicles
3817,Tmax 500,1200000,Dakar, media/annonces/pics/thumbs/b42a4c35aefebe1a2aac5c1f27400e7a.jpg ,96,vehicles
3818,Toyota rav4,3800000,Dakar, media/annonces/pics/thumbs/4c3ff56fde020f3b3582092a7ac54df2.jpg ,96,vehicles
3819,Aspirateur de voiture Humide et Sec ,18500,Dakar, media/annonces/pics/thumbs/eb8cf806ae3c4aa09d096d21400b99d9.jpg ,96,vehicles
3820,Vélo,65000,Parcelles assainies, media/annonces/pics/thumbs/fd821cec64aae6f3f1a1d4913f5abb69.jpg ,96,vehicles
3821,Ford edge,11500000,Dakar, media/annonces/pics/thumbs/41d0cbc0aae786c942640fceb309ee8e.jpg ,96,vehicles
3822,crevettier,1,Khar Yalla, media/annonces/pics/thumbs/dc25339aae50edc540b0f11a802da321.jpg ,96,vehicles
3823,vente de voitures,3500000,Dakar, img/nophoto.png ,96,vehicles
3824,Chevrolet cruze,2300000,Dakar, media/annonces/pics/thumbs/789cd5e3e8b5c9649ba520119b5dfe08.jpg ,96,vehicles
3825,Yamaha tmax 530,1850000,Mbao, media/annonces/pics/thumbs/ac8bfdcd60c165afbfddf0a1b91f4269.jpeg ,96,vehicles
3826,Toyota avensis,6300000,Dakar, media/annonces/pics/thumbs/ecaa060e33980d57562ea50c1a13a797.jpg ,96,vehicles
3827,Dacia sandero ,2600000,Mamelles, media/annonces/pics/thumbs/ae9d3fa067ca7c005021c5c9f7947949.jpg ,96,vehicles
3828,Chevrolet cruze a vendre,4800000,Sicap liberté, media/annonces/pics/thumbs/42ea123cb7efaaf3204aff04fb08ccb8.jpeg ,96,vehicles
3829,Toyota camry,2200000,Dakar, media/annonces/pics/thumbs/3db0a7e46bd0f454d44508942d53c08b.jpg ,96,vehicles
3830,Nissan roadst r z,6000000,Amitié, media/annonces/pics/thumbs/01993a9980d802a996bba56478295a5f.jpeg ,96,vehicles
3831,BMW,1500000,HLM, media/annonces/pics/thumbs/0e31c67ca157a51ae6b70a58323796a5.jpg ,96,vehicles
3832,Citroën c4,1800000,Plateau, media/annonces/pics/thumbs/30c26ea820eb530ed26239bb1d67986d.jpg ,96,vehicles
3833,Vente et Location de véhicules,100000,Yoff, media/annonces/pics/thumbs/93af53b03029931749a31334102182c8.jpeg ,96,vehicles
3834,Kia sportage,3400000,Dakar, media/annonces/pics/thumbs/34821417219643aab4d2a70ba81d1445.jpg ,96,vehicles
3835,Bmw série 1,3000000,Gueule tapée, media/annonces/pics/thumbs/20018edc55b24e07a4804a9a102e7a7c.jpg ,96,vehicles
3836,Dacia logan,3300000,Sacré Coeur, media/annonces/pics/thumbs/41629cd00a29769496c035d51f5d8c1b.jpg ,96,vehicles
3837,Moto bmw gs 1200 ,3200000,Sacré Coeur, media/annonces/pics/thumbs/3830d2e22231ccf14f70b4b8194ad9ca.jpg ,96,vehicles
3838,Yamaha 250 tt,1600000,Mbour, media/annonces/pics/thumbs/b6f0cdbe917b087e950e965002ecd7d3.jpg ,96,vehicles
3839,Moto goccla venant d’Italie moteur 50 très puissant et tt les papiers en règle ,180,Fass, media/annonces/pics/thumbs/c156fbc96be43a719dc8e3095077726e.jpeg ,96,vehicles
3840,Nissan juke ,6200000,Dakar, media/annonces/pics/thumbs/7f2326844b714146e6c4245292d5b988.jpg ,96,vehicles
3841,Vente et Location,7000000,Dakar, media/annonces/pics/thumbs/1f330ad464976b2bd4771831bf393b2a.jpg ,96,vehicles
3842,Vente camions ,100000,Ouest Foire, media/annonces/pics/thumbs/cd8cba3678b1ecc3335857ade7af3d5b.jpg ,96,vehicles
3843,Peugeot 406,2800000,Dakar, media/annonces/pics/thumbs/0b363d1b48458abe7d375378744684e8.jpg ,96,vehicles
3844,Toyota hiace ,15000000,Dakar, media/annonces/pics/thumbs/c40bf5fc4887cc3a274b4d8a25c02577.jpg ,96,vehicles
3845,CAR DASHCAM Z10 FULL HD 1080P,10000,Dakar, media/annonces/pics/thumbs/ffc5d4730f8e601eb0e21b2e0717beb9.jpg ,96,vehicles
3846,Vente camions ,100000,Ouest Foire, media/annonces/pics/thumbs/2cc365a8835d1f0f84e0cf2059e368d0.jpg ,96,vehicles
3847,Ford escape,5800000,Sicap liberté, media/annonces/pics/thumbs/6d97471ae47e1583d964b4df25a792c5.jpg ,96,vehicles
3848,Peugeot 407 à prix cadeau!!,2000000,Plateau, media/annonces/pics/thumbs/8f2bd77aa2a4f5086658a67af295ccdf.jpg ,96,vehicles
3849,Jeep compass 2009,4000000,Plateau, media/annonces/pics/thumbs/1bdba6e033df4a0343faa3ed77d7eb48.jpg ,96,vehicles
3850,BACHE DE PROTECTION AUTO,13000,Plateau, media/annonces/pics/thumbs/5842461e685cdf0e519b1665efb82b6a.jpg ,96,vehicles
3851,Location  nissan juke ,50000,Plateau, img/nophoto.png ,96,vehicles
3852,Peugeot 406,2800000,Diamniadio, media/annonces/pics/thumbs/992a795de64e82edbb2a86a2cdc77e55.jpg ,96,vehicles
3853,Hyundai veloster,5500000,Dakar, media/annonces/pics/thumbs/71d54f2f84f17ed12de5396eda11d0ba.jpg ,96,vehicles
3854,Tricycle ou triporteur 150 et 200 cc Dakar ,1200000,Hann Bel-Air, media/annonces/pics/thumbs/7b25a928e3667df3e2d58249360972ac.jpg ,97,vehicles
3855,Aspirateur Pour Voiture 12V -AIKESI-AK910 ,10000,Dakar, media/annonces/pics/thumbs/03989ad0aaa786773b0c7691d2ab44ca.jpg ,97,vehicles
3856,Range Rover 2016 Full Option ,22000000,Almadies, img/nophoto.png ,97,vehicles
3857,Ford escape,9000000,Liberté 6, media/annonces/pics/thumbs/26e8971d9c9e180315ea5915d8697e95.jpg ,97,vehicles
3858,Range rover evoque,21000000,Almadies, media/annonces/pics/thumbs/5ea55a2788f1f20ca6845886e2a70345.jpg ,97,vehicles
3859,Mbk booster,195000,Dakar, media/annonces/pics/thumbs/571f20015d06f89f8c15011e741f9fc6.jpg ,97,vehicles
3860,Peugeot 207,2450000,HLM, media/annonces/pics/thumbs/5aeecc575b628bd6a19e6013eab5214b.jpg ,97,vehicles
3861,Moto bmw gs1200,3500000,Médina, media/annonces/pics/thumbs/d292c4a5d4d4197b92097c548cad9a0a.jpg ,97,vehicles
3862,Ford Fiesta 2012,4800000,Dakar, media/annonces/pics/thumbs/9bc75288d5ef56ab1a17ae248327449e.jpg ,97,vehicles
3863,Sh,390000,Parcelles assainies, media/annonces/pics/thumbs/8586c1aef7f14711c8f71410a77672ff.jpg ,97,vehicles
3864,Renault kadjar,10900000,Dakar, media/annonces/pics/thumbs/fc06499a8ac2dde44b79d3e83550dc05.jpg ,97,vehicles
3865,VENTE #Nissan #Rogue #2013 Automatique Essence Full Option ,7000000,Almadies, media/annonces/pics/thumbs/a2a1d78eb639aa3aac45de36dc1d0cd6.jpg ,97,vehicles
3866,Peugeot 307,2600000,Dakar, media/annonces/pics/thumbs/5cda48bc9a68de2fd21d5e40d97759c9.jpeg ,97,vehicles
3867,hyundai sonata 2013 grey from Ohio,5350000,Scat Urbam, media/annonces/pics/thumbs/ce2d0afe163c5465e20848bd4dd21d49.jpg ,97,vehicles
3868,Bmw x5,21000000,Thongor, media/annonces/pics/thumbs/4506e4ed23eb2d9d61af33dfc460c73d.jpg ,97,vehicles
3869,WANTER CITROEN C4 ESSENCE MANUELLE,2400000,Dakar, media/annonces/pics/thumbs/cbc4bdc2be595a5e000d9cec04385126.jpg ,97,vehicles
3870,Bmw x6,6700000,Dakar, media/annonces/pics/thumbs/952cb14ff0f090d442341e105c83ced7.jpg ,97,vehicles
3871,Ford ranger,9500000,Parcelles assainies, media/annonces/pics/thumbs/14ac4d2ec31a0befef7df96362958bfb.jpg ,97,vehicles
3872,Car dashcam Z10 Full HD 1080P ,10000,Dakar, media/annonces/pics/thumbs/54c9e28944fecb03ebadb98f63a43c72.jpg ,97,vehicles
3873,NISSAN ROGUE à un prix exceptionnel,5000000,Keur Massar, media/annonces/pics/thumbs/7416c71f27156b81f01e8e14b281660d.jpg ,97,vehicles
3874,CHEVROLET Optra à un prix exceptionnel,2000000,Keur Massar, media/annonces/pics/thumbs/edfaf39a8e786bcccea07879f7dfd3c4.jpg ,97,vehicles
3875,Chevrolet cruze,5300000,Dakar, media/annonces/pics/thumbs/d64eabb23e01d9bb1a6ebadfc37c738d.jpg ,97,vehicles
3876,Marabout Serigne Sow,1000,Dakar, img/nophoto.png ,97,vehicles
3877,Yamaha yz 125,800000,Almadies, media/annonces/pics/thumbs/7fb3c94dc10dcbc0f4303df31c2b69cd.jpg ,97,vehicles
3878,CHEVROLET EQUINOX à un prix exceptionnel,8000000,Dakar, media/annonces/pics/thumbs/5c7dfd55344e05ee510beb9f41acb295.jpg ,97,vehicles
3879,POMPE À AIR NUMÉRIQUE 12V - AIKESI,25000,Dakar, media/annonces/pics/thumbs/42d732060e611638589ed7fde66a93b5.jpg ,97,vehicles
3880,Taxi picasso,2675000,Dakar, media/annonces/pics/thumbs/5835ab598b575efc598ee5d0d80e6f7f.jpg ,97,vehicles
3881,Hyundai tucson ,7000000,Dakar, media/annonces/pics/thumbs/8724c7c7e8848a5ef331d88875448b10.jpg ,97,vehicles
3882,Voilier sloop ,26000000,Hann Bel-Air, media/annonces/pics/thumbs/997186ed0d965fda28c1c1db809325d9.jpg ,97,vehicles
3883,Dashcam z10 ,25000,Plateau, media/annonces/pics/thumbs/26946eb3f0009bdc5df92b5f73ac96cd.jpg ,97,vehicles
