web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706121412-109","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Ford Escape Titanium 2017","12 000 000 FCFA","Cité Keur Gorgui","media/annonces/pics/thumbs/4cf6d66689205cdc3d4d66578be87daa.jpeg"
"1706121412-110","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","porte-machine extensible Lider à 4 essieux","21 000 000 FCFA","Dakar","media/annonces/pics/thumbs/7278551452802668a4c22c3f1ec996bc.jpg"
"1706121412-111","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","vélo VTT","110 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/28518142b058c00971a2914f90b9c582.jpg"
"1706121412-112","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD FOCUS 2013","4 700 000 FCFA","Mermoz","media/annonces/pics/thumbs/c955540a5d36c0c0c47b3171aab9a3f2.jpeg"
"1706121412-113","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","BMW X5 2016","22 000 000 FCFA","Mermoz","media/annonces/pics/thumbs/35a8247151b89d83098a1ada7df8d734.jpeg"
"1706121412-114","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD EDGE 2015","14 000 000 FCFA","Mermoz","media/annonces/pics/thumbs/5dd4f0efdfee78c3d6fd00972e3fc93e.jpeg"
"1706121412-115","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Ford fusion 2015","6 400 000 FCFA","Mermoz","media/annonces/pics/thumbs/b05842a0b6a484bfe2943aa540aa72ae.jpeg"
"1706121412-116","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","AUDI Q3 2017 Full Option","8 700 000 FCFA","Keur Massar","media/annonces/pics/thumbs/ca14afd1a4c4adff3920e2315b21abc7.jpeg"
"1706121412-117","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Gilera Runner sp 250cc","875 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/0e5118d87c1074bc829bb439351ca3f4.jpg"
"1706121412-118","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Ford Ranger F-150 2013","9 700 000 FCFA","Dakar","media/annonces/pics/thumbs/d182dc73301a4c6257e41a60522f6487.jpeg"
"1706121412-119","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Mercedes Class C 2016","14 000 000 FCFA","Yoff","media/annonces/pics/thumbs/21ee4b026a7db940a0755d72020d542c.jpg"
"1706121412-120","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Honda SH 300","600 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/2a49b0d148fc44a9017ea16c5d30daeb.jpeg"
"1706121412-121","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Location de véhicules","15 000 FCFA","Ouakam","img/nophoto.png"
"1706121412-122","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Mazda Cx-7 2012","2 850 000 FCFA","Plateau","media/annonces/pics/thumbs/2ce3fe3792f311bbed0c3899fee49b7d.jpeg"
"1706121412-123","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Hyundai Santa Fe sport limited","12 000 000 FCFA","Ouakam","media/annonces/pics/thumbs/e61979d6828e54f9da9edb467e893845.jpg"
"1706121412-124","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","JEEP COMPASS","7 570 000 FCFA","Point E","media/annonces/pics/thumbs/65df46d373c94ec56d5ed85b9a4dffe0.jpg"
"1706121412-125","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","BMW X6","80 000 000 FCFA","Point E","media/annonces/pics/thumbs/bc02961fdd676b4535fc9ca2b337e1e6.png"
"1706121412-126","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","DODGE DART","9 000 000 FCFA","Point E","media/annonces/pics/thumbs/04dfe24afdf678759d03e42044d4daf2.jpg"
"1706121419-127","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","RANGER ROVER ROGUE","16 500 000 FCFA","Point E","media/annonces/pics/thumbs/22e2581568ee3a88a396df3ba68b73d5.jpg"
"1706121419-128","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD FUSION","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/f2b768ef0a26cea09ee1ed625b495f36.jpg"
"1706121419-129","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Bateau Ocqueteau Alienor 530","6 500 000 FCFA","Saly","media/annonces/pics/thumbs/39f7e29a041962629483684adad024fa.jpg"
"1706121419-130","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Vente d'une moto Honda forza 250","550 000 FCFA","Ziguinchor","media/annonces/pics/thumbs/628a5db6acb7c1e740bb4ed50fe37d02.jpg"
"1706121419-131","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","PEUGEOT 307","1 900 000 FCFA","Plateau","media/annonces/pics/thumbs/57f53efcdf8a8597d7c35972a1ba6dd8.jpeg"
"1706121419-132","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","W5@ Pour Essuie Glace et carrosserie","1 500 FCFA","Guédiawaye","media/annonces/pics/thumbs/5355cf99d649f5945d9d7a07350f5a20.jpg"
"1706121419-133","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Peugeot 308 année 2015","5 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/224939cbda9082e30659b08c4d150f84.jpeg"
"1706121419-134","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","TOYOTA HIACE","11 000 000 FCFA","Point E","media/annonces/pics/thumbs/357778eef65d5a893b54953b3db97553.png"
"1706121419-135","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","RANGER ROVER SPORT","25 000 000 FCFA","Point E","media/annonces/pics/thumbs/4b1d4037005211f6096895ad63b17416.jpg"
"1706121419-136","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","CITROËN C4","3 000 000 FCFA","Point E","media/annonces/pics/thumbs/4a1fc4b504222c621172138950731c11.png"
"1706121419-137","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD FUSION ECOBOOST","6 400 000 FCFA","Point E","media/annonces/pics/thumbs/a9937493d8eb1b51929941bfa76cc16c.jpg"
"1706121419-138","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Hyundai SANTAFE SPORT","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/e95d5eb51385bbac6ab1bf819a40eee1.jpg"
"1706121419-139","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Peugeot Partner","","Point E","media/annonces/pics/thumbs/ee141f3418604620dfd977f99f33dda3.jpg"
"1706121419-140","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD ESCAPE","1 FCFA","Point E","media/annonces/pics/thumbs/f3c7cd15a1f466c8aa0f7c60599ac064.jpg"
"1706121419-141","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","HYUNDAI SONATA","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/caeaffff0928e78e846331daa8724907.jpg"
"1706121419-142","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","NISSAN QASHQAI","4 100 000 FCFA","Point E","media/annonces/pics/thumbs/9d1b935227faeda3e53e88b2017a6a1f.jpg"
"1706121419-143","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD EXPLORER","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/973b898425652c3b72ab95677b6cf3dc.jpg"
"1706121419-144","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Toyota Yaris 2012","4 800 000 FCFA","Dakar","media/annonces/pics/thumbs/6e5b8b3e2e197398b548296d112d7935.jpeg"
"1706121419-145","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Hyundai Grandeur 2013","4 950 000 FCFA","Pikine","media/annonces/pics/thumbs/bbbd598fce6f3bfaf9eab8533aa6b8b1.jpeg"
"1706121419-146","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Toyota Prado 2018","27 400 000 FCFA","Dakar","media/annonces/pics/thumbs/ff70bae4c8a701645a8821efe6004cd6.jpeg"
"1706121419-147","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Liberty 4t 50cc","290 000 FCFA","Golf","media/annonces/pics/thumbs/6de777520a57c6306eeb2aa2b2625f22.jpg"
"1706121419-148","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Hyundai Elantra 2015","4 450 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/a37fc17f9fa627f87baa3e9d17155df6.jpeg"
"1706121419-149","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Ford Edge Limited 2013 VENANT","8 200 000 FCFA","Dakar","media/annonces/pics/thumbs/082f730132442545faa0199de18630e0.jpeg"
"1706121419-150","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Tablier Termoscud pro","100 000 FCFA","Cambérène","media/annonces/pics/thumbs/3f0616ea466bb8a6b966e4e917472d2f.jpg"
"1706121419-151","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Dacia Sandero Stepway 2015 Régime TT","5 500 000 FCFA","Mamelles","media/annonces/pics/thumbs/f7fe76b30bfc5d1bed6d6f287d56f11b.jpeg"
"1706121419-152","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD ESCAPE","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/199e54375006c1fae5d0454d52a42161.jpg"
"1706121419-153","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Toyota Rav4 2011","6 500 000 FCFA","Almadies","media/annonces/pics/thumbs/3a4692ec8c807aa47193d95bddfeeb9c.jpg"
"1706121419-154","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","1 FCFA","Dakar","media/annonces/pics/thumbs/3184539539ad6057d28fb3874a2013c8.jpg"
"1706121419-155","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","1 FCFA","Dakar","media/annonces/pics/thumbs/6b1145a26bfb2e328b46f8f9c2a35f9c.jpg"
"1706121419-156","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","","Dakar","media/annonces/pics/thumbs/ac5009e064e64f1678eb8f43ffd1195e.jpg"
"1706121419-157","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD FOCUS","4 500 000 FCFA","Point E","media/annonces/pics/thumbs/a8a29e64f2ee8b83879c694ae074f4c1.jpg"
"1706121419-158","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","NISSAN ROGUE","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/ca460ca940041e4acea4072a2fb809e9.jpg"
"1706121419-159","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD EXPLORER","11 000 000 FCFA","Point E","media/annonces/pics/thumbs/84996d32fca8412bd5289699c38cf9eb.jpg"
"1706121419-160","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","","Dakar","media/annonces/pics/thumbs/29f506219453512eb9a7e93f83ed12b3.jpg"
"1706121419-161","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Ford Escape Ecoboost 2013","5 500 000 FCFA","Rufisque","media/annonces/pics/thumbs/5253a668cf4765ad470b4dc980866e98.jpg"
"1706121419-162","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","","Dakar","media/annonces/pics/thumbs/5a341ffe32a4833fb9a30339dc21a324.jpg"
"1706121419-163","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","","Dakar","media/annonces/pics/thumbs/eb5cff749487ff5f0f36dddbc447c4d5.jpg"
"1706121419-164","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","LIDER TRAILER","1 FCFA","Dakar","media/annonces/pics/thumbs/12ef3483163846e8f7c1ce30dae8ddde.jpg"
"1706121419-165","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","KIA SORENTO","7 500 000 FCFA","Point E","media/annonces/pics/thumbs/dcb6eca2b0c4fc064500bf9045087018.jpg"
"1706121419-166","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD ESCAPE SE","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/95fdb1cf922492c5183bc0bf6933ca38.jpg"
"1706121419-167","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","HYUNDAY ELANTRA","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/460cf5139835fd9b04cfbdb3202945a3.jpg"
"1706121419-168","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","CITROEN BERLINGO","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/b74e1daa341e7935544757ec3e2bfa58.jpg"
"1706121426-169","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Chevrolet Cruze 2015","3 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/a5ca4e575a67eb850eb61694a45e50d5.jpeg"
"1706121426-170","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAI GRANDEUR","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/ae9ba3775500f5ec0f6fd783a82cc5b9.jpg"
"1706121426-171","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","TOYOTA RAV 4","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/519f9a9a8a141685e69128632030d4c5.png"
"1706121426-172","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAY ELANTRA","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/b8d385bd2bd9595e9b9ac3375a2ff196.jpg"
"1706121426-173","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","PEUGEOT 308","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/be40fa84e9e26e4bf89962a733728d8d.jpg"
"1706121426-174","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","PEUGEOT 3008","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/8d76b1106ef3163615dd6e68f8e80d94.png"
"1706121426-175","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","FORD ESCAPE TITANIUM","10 000 000 FCFA","Point E","media/annonces/pics/thumbs/179bb1dadeb0f557380ba4c164ada492.jpg"
"1706121426-176","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAI SANTA FE","16 000 000 FCFA","Point E","media/annonces/pics/thumbs/f9be2f94d5c802e633a4a3735202dd1e.jpg"
"1706121426-177","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","FORD F-150","11 500 000 FCFA","Point E","media/annonces/pics/thumbs/ba9cd7831939a4ed64fe178fe3d11c61.jpg"
"1706121426-178","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","KIA SORENTO","3 500 000 FCFA","Point E","media/annonces/pics/thumbs/74b703c2ed154704c9fefed96ca38a1a.jpg"
"1706121426-179","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Ovetto 100cc","275 000 FCFA","Golf","media/annonces/pics/thumbs/670226237d470da0a0ff482e7b5e29db.jpeg"
"1706121426-180","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Kia Sorento 2012","2 500 000 FCFA","Plateau","media/annonces/pics/thumbs/f5731335993b4e70f5610920a787b9f3.jpeg"
"1706121426-181","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Ford Escape 2013","7 000 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/ca600bf5b89382fcc228f6751522abdd.jpeg"
"1706121426-182","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","TOYOTA LAND CRUISER","38 000 000 FCFA","Point E","media/annonces/pics/thumbs/be22620bb0c140d883b5d7b86e9171b3.png"
"1706121426-183","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","PEUGEOT 308","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/e784ef6c5b8a6d84f0573d296b07aed5.jpg"
"1706121426-184","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAY ELANTRA","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/c4a768c9b4d3920ef2295b5b9e1cd5f0.jpg"
"1706121426-185","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAI TUCSON","15 000 000 FCFA","Point E","media/annonces/pics/thumbs/bc7c8fd4bb43f8e5a6bfcdbd5b25fd03.jpg"
"1706121426-186","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAI SONATA","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/24ee0beefb26e8a4fbd2a7f1d2ae9d11.jpg"
"1706121426-187","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","CITROEN DS4","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/3ececd4952569a293fb2d24dbdcb8cca.png"
"1706121426-188","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","TOYOTA HIACE","16 000 000 FCFA","Point E","media/annonces/pics/thumbs/fa85d389ed7a23de011662856664c75b.jpg"
"1706121426-189","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Toyota Hiace","14 500 000 FCFA","Pikine","media/annonces/pics/thumbs/7efa02446104680f04a7fcbab7cd322c.jpeg"
"1706121426-190","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Hyundai Elantra","6 000 000 FCFA","Bene Tally","media/annonces/pics/thumbs/5a4794a23118973091813eca96600014.jpeg"
"1706121426-191","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","MAZDA 3","3 500 000 FCFA","Point E","media/annonces/pics/thumbs/dc212c11763c9b4fb1b71e4b88cc76c1.jpg"
"1706121426-192","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","FORD ESCAPE SEL","6 300 000 FCFA","Point E","media/annonces/pics/thumbs/b2e98e02f02afbdc060d904477f819a0.jpg"
"1706121426-193","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","HYUNDAI TUCSON","14 000 000 FCFA","Point E","media/annonces/pics/thumbs/0d76e2aff2e00f6559a56a50962b0b8e.jpg"
"1706121426-194","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","KIA SORENTO","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/40c9d0e8016aaa1213d4cadcc610e485.jpg"
"1706121426-195","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","FORD FUSION 2017","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/29cb959fc13eddcecacffab97003c285.jpg"
"1706121426-196","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Toyota Camry 2015 VENANT","6 500 000 FCFA","Plateau","media/annonces/pics/thumbs/d6ed19d4546d8fcda1274a25ca87ec3e.jpeg"
