web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706123870-127","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Hp elitebook 850 g3","220 000 FCFA","Plateau","media/annonces/pics/thumbs/18dd931c3311c4e472b67c8e5c168dcc.jpg"
"1706123870-128","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy s6 edge","159 900 FCFA","Plateau","media/annonces/pics/thumbs/d28a62cbb4112ad8a83c07e49bc3320b.jpeg"
"1706123870-129","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Vends iphone 6","125 000 FCFA","Plateau","media/annonces/pics/thumbs/3bf48035d1db7d0423029fdbdf555ec9.jpg"
"1706123870-130","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy note 5 32gb","150 000 FCFA","Plateau","media/annonces/pics/thumbs/12296dcc3aaf9d743753ff64a782df90.jpg"
"1706123870-131","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy j7","125 000 FCFA","Plateau","media/annonces/pics/thumbs/4a09c6e6fe248aa45493751efd4f8e25.jpg"
"1706123870-132","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Iphone 7 plus","315 000 FCFA","Plateau","media/annonces/pics/thumbs/b9b4394e88f3abd71264071bab465a37.jpeg"
"1706123870-133","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","iPhone 6+ 64GB","200 000 FCFA","Plateau","media/annonces/pics/thumbs/a3264a640c84af8372bfbd46b0787f70.jpeg"
"1706123870-134","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Hp + écran","60 000 FCFA","Plateau","media/annonces/pics/thumbs/19cf9d37ad030a8551fced6bb33ba52e.jpg"
"1706123870-135","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","iPhone 6 plus","200 000 FCFA","Plateau","media/annonces/pics/thumbs/a36af019eb6f085099f309f8bb7c8e00.jpeg"
"1706123870-136","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Vends Iphone 5","70 000 FCFA","Plateau","media/annonces/pics/thumbs/910da035129f11e24a98b182e11e1190.jpg"
"1706123870-137","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy c5 pro","179 900 FCFA","Plateau","media/annonces/pics/thumbs/b4c9aa3d0fccb523975d97c96c276130.jpg"
"1706123870-138","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Vends Samsung galaxy j2 original","54 900 FCFA","Plateau","media/annonces/pics/thumbs/4896d7b2b000c19b4fdeb47ff4b33230.jpg"
"1706123870-139","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy note 5","175 000 FCFA","Plateau","media/annonces/pics/thumbs/7980e05200a02734d6b1b66cb20c82c0.jpg"
"1706123870-140","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy s7 edge","169 000 FCFA","Plateau","media/annonces/pics/thumbs/62b5b034284d031c5560c2c3f7e59feb.jpg"
"1706123870-141","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Huawei y7 prime","119 900 FCFA","Plateau","media/annonces/pics/thumbs/ea7b3991e9cbcc94fdd75e2c134290e0.jpg"
"1706123870-142","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Tablette android","35 000 FCFA","Plateau","media/annonces/pics/thumbs/0ff614779fc2db224de54e5126606de4.jpg"
"1706123870-143","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Power bank","15 000 FCFA","Plateau","media/annonces/pics/thumbs/67735f23c8757cc1dfd9c3e928dfacff.jpg"
"1706123870-144","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Vends Iphone 6+","165 000 FCFA","Plateau","media/annonces/pics/thumbs/0d474d1021d9e2cf5ad975c3973925f6.png"
"1706123870-145","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Smartwatch","20 000 FCFA","Plateau","media/annonces/pics/thumbs/acd6742e4e23453e015b97c8ed908dd8.jpg"
"1706123870-146","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung s8 +","350 000 FCFA","Plateau","media/annonces/pics/thumbs/7706fbf0159d8d05a6e791345b1b0988.png"
"1706123870-147","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Tecno camon cx original","94 900 FCFA","Plateau","media/annonces/pics/thumbs/4836e677ad53392e54021233950d9a5d.jpg"
"1706123870-148","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Iphone x 256 GB","660 000 FCFA","Plateau","media/annonces/pics/thumbs/f260f4b3e405a05985aaeee3a00987b0.jpg"
"1706123870-149","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","SAMSUNG GALAXY S8 Plus","320 000 FCFA","Mbacké","media/annonces/pics/thumbs/56af5fcc8cc4188a600583325c8d2747.jpg"
"1706123870-150","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Samsung galaxy j7 core","114 900 FCFA","Plateau","media/annonces/pics/thumbs/960d48796b26496be55514ed33cd3617.jpg"
"1706123870-151","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Oneplus one","90 000 FCFA","Plateau","media/annonces/pics/thumbs/ceb1a6d04c3117e1c63282bb0b15fda7.jpg"
"1706123870-152","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Iphone 6s rose","165 000 FCFA","Plateau","media/annonces/pics/thumbs/cea864ec3e2df19bc3187b77d3311ffe.jpg"
"1706123870-153","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Montre intelligent","14 500 FCFA","Plateau","media/annonces/pics/thumbs/fcdfcc8c42fb6a0ed0922063a847fa9d.jpg"
"1706123870-154","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","Alcatel one touch","20 000 FCFA","Plateau","media/annonces/pics/thumbs/34bb309b1d1f552e68801362ab9169e1.jpeg"
"1706123870-155","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=39","huawei P8 lite Dual sim","75 000 FCFA","Plateau","media/annonces/pics/thumbs/04dda1a360ce4d98c8f1b199a08dbb2d.jpg"
"1706123877-156","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung galaxy s9+","350 000 FCFA","Plateau","media/annonces/pics/thumbs/f3ab79701549113c8da48412c9167d20.jpg"
"1706123877-157","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung galaxy s9","375 000 FCFA","Plateau","media/annonces/pics/thumbs/6e059bf7b4add9557769c015ece1adf4.jpeg"
"1706123877-158","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","HP 15","134 900 FCFA","Plateau","media/annonces/pics/thumbs/fc8d5762a6e182d0c1c89672b9ad3427.jpg"
"1706123877-159","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Alcatel 3v","100 000 FCFA","Plateau","media/annonces/pics/thumbs/61c837022f08355e7fd31ad4850c6d8a.jpg"
"1706123877-160","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S9 PLUS 64GB","480 000 FCFA","Plateau","media/annonces/pics/thumbs/2521e25c9803a0297c2c508eb0082d65.jpg"
"1706123877-161","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S6","120 000 FCFA","Plateau","media/annonces/pics/thumbs/bfa49a1537cb531549073e70ae36fd43.jpg"
"1706123877-162","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY NOTE 8","450 000 FCFA","Plateau","media/annonces/pics/thumbs/b520dd89a11a1c48e7665ef39d6dfe75.jpg"
"1706123877-163","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung Galaxy j3 pro","89 900 FCFA","Plateau","media/annonces/pics/thumbs/154750601245e639464bb2578a320351.jpg"
"1706123877-164","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY J1","45 000 FCFA","Plateau","media/annonces/pics/thumbs/e8ca934128059a1c55dfdf995f168834.jpg"
"1706123877-165","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","ITEL 5600","7 000 FCFA","Plateau","media/annonces/pics/thumbs/8a0fdee7e569533078096dcb4f238d75.jpg"
"1706123877-166","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG j7 PRO","150 000 FCFA","Plateau","media/annonces/pics/thumbs/048e68b6c2992156e38079de5358edc6.jpg"
"1706123877-167","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S6 PLUS","160 000 FCFA","Plateau","media/annonces/pics/thumbs/9ed21e00492119a13bdb097b67bf331d.jpg"
"1706123877-168","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7 plus","375 000 FCFA","Plateau","media/annonces/pics/thumbs/70f8360ea76278f41dce1282b4a4d851.jpg"
"1706123877-169","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S8 PLUS","350 000 FCFA","Plateau","media/annonces/pics/thumbs/4ded14c021475c5134be55ae087bd3c5.jpg"
"1706123877-170","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S8","320 000 FCFA","Plateau","media/annonces/pics/thumbs/5ecfd5b78f5cf12c772430c3ec57dba0.jpg"
"1706123877-171","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S7","160 000 FCFA","Plateau","media/annonces/pics/thumbs/0a6a89ec8d3e3274188b66d1c5770b7f.jpg"
"1706123877-172","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S7 PLUS","200 000 FCFA","Plateau","media/annonces/pics/thumbs/9689871526ee8eb94211ffa0140cd155.jpg"
"1706123877-173","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","SAMSUNG GALAXY S9 64GB","430 000 FCFA","Plateau","media/annonces/pics/thumbs/84edbd31160964f69d551e0cde0dbaed.jpg"
"1706123877-174","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 6 32 GB","120 000 FCFA","Plateau","media/annonces/pics/thumbs/97a683540200fc8f3d79627c8e00fe30.jpeg"
"1706123877-175","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 6 PLUS 32 GB","280 000 FCFA","Plateau","media/annonces/pics/thumbs/f25a6746ccb169c2b714b956c601eef2.jpeg"
"1706123877-176","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 6S 32 GB","130 000 FCFA","Plateau","media/annonces/pics/thumbs/9d917cb805162158fd036e21629a871f.jpeg"
"1706123877-177","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 6S plus 32 GB","250 000 FCFA","Plateau","media/annonces/pics/thumbs/02bb0fbc40e8a15a8ec41c119bd71095.jpeg"
"1706123877-178","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7 plus 32 GB","380 000 FCFA","Plateau","media/annonces/pics/thumbs/535bfd2a3fb666d844997ae40c2e82e9.jpg"
"1706123877-179","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7 plus 256 GB","470 000 FCFA","Plateau","media/annonces/pics/thumbs/5cec529981cf55b76808f6ccb5f94880.jpg"
"1706123877-180","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7 plus 128 GB","450 000 FCFA","Plateau","media/annonces/pics/thumbs/82df76b63780021e38fdc76ce2e66aee.jpg"
"1706123877-181","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Infinix note 4/pro","100 000 FCFA","Rufisque","media/annonces/pics/thumbs/0900236fb448380ecd64c17e3388ba37.jpeg"
"1706123877-182","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Vends Samsung galaxy s7 32gb","170 000 FCFA","Plateau","media/annonces/pics/thumbs/6baa80c5e1d8f13710f9e07b56106577.png"
"1706123877-183","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung galaxy s6","150 000 FCFA","Plateau","media/annonces/pics/thumbs/182031e33f43765c00cd283d86228590.png"
"1706123877-184","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Vends un Iphone SE 16 GO","130 000 FCFA","Plateau","media/annonces/pics/thumbs/b33faa3925a356003cb0d7176756741a.jpg"
"1706123877-185","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung grand prime pro","73 000 FCFA","Plateau","media/annonces/pics/thumbs/bba1886e0dd90aaf190fcc776438b2d2.jpg"
"1706123877-186","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung galaxy a6 plus 32go","185 000 FCFA","Plateau","media/annonces/pics/thumbs/666b724124b5d87b4084c4222092eda9.jpg"
"1706123877-187","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Vends  Samsung galaxy s6 32gb","120 000 FCFA","Plateau","media/annonces/pics/thumbs/837dc31e1238f3bd57bc067d1eb90925.jpg"
"1706123877-188","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung galaxy s6 edge","159 900 FCFA","Plateau","media/annonces/pics/thumbs/2b5f383276709aa42378bd2fdb9a1b1d.jpeg"
"1706123877-189","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Invens f3","47 000 FCFA","Plateau","media/annonces/pics/thumbs/b06e44f0bae66517f9ed88b463111720.jpg"
"1706123877-190","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone x","550 000 FCFA","Plateau","media/annonces/pics/thumbs/6a9f87e5218a4b103406cc83547659f2.jpg"
"1706123877-191","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7 plus noir","350 000 FCFA","Plateau","media/annonces/pics/thumbs/058688b58d84c5efcfe6c037d5591ebf.jpg"
"1706123877-192","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 7","324 900 FCFA","Plateau","media/annonces/pics/thumbs/b76938c7bb6301e1309618b7ccbc122e.jpg"
"1706123877-193","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Microsoft lumia 535","44 900 FCFA","Plateau","media/annonces/pics/thumbs/80c8153cf18b4a38366ad3fb912e32fc.jpg"
"1706123877-194","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","huawei P8","55 000 FCFA","Plateau","media/annonces/pics/thumbs/92a43e90024719494098594f8411a96a.jpg"
"1706123877-195","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 8 64 GB","330 000 FCFA","Plateau","media/annonces/pics/thumbs/e320f6d216794c99cdda57bd7d23828a.jpg"
"1706123877-196","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Iphone 5s","50 000 FCFA","Plateau","media/annonces/pics/thumbs/ccc4a6c17735b7f3bb53a6b7433578e3.jpg"
"1706123877-197","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=38","Samsung j one ace","35 000 FCFA","Plateau","media/annonces/pics/thumbs/f2f2c18c94df56147840fd7c30bc4891.jpg"
"1706123883-198","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung galaxy s8","200 000 FCFA","Plateau","media/annonces/pics/thumbs/618c7a9c3116415aaab0a2faf2e0679b.jpg"
"1706123883-199","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Iphone 7","200 000 FCFA","Plateau","media/annonces/pics/thumbs/d7007f108c6fb91c8f32e3237af384da.png"
"1706123883-200","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Iphone xs max","670 000 FCFA","Plateau","media/annonces/pics/thumbs/c780c0e33220a0fcbaae0903799e3177.jpg"
"1706123883-201","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Iphone XS","590 000 FCFA","Plateau","media/annonces/pics/thumbs/dc087741868b58e2b7156a67af5bf58d.jpg"
"1706123883-202","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Iphone X","460 000 FCFA","Plateau","media/annonces/pics/thumbs/e2ac3b9161409287d7526fee6c7559fe.jpg"
"1706123883-203","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Invens r7","29 900 FCFA","Plateau","media/annonces/pics/thumbs/6143225ff0c273dbf25cc4738c95cb3f.jpg"
"1706123883-204","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung galaxy j1ace","35 000 FCFA","Plateau","media/annonces/pics/thumbs/6cad15b29489ddcc24e437fcf68f1817.jpeg"
"1706123883-205","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung s9","310 000 FCFA","Plateau","media/annonces/pics/thumbs/39e687c8a452231112a598094851115d.jpg"
"1706123883-206","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung galaxy s9","270 000 FCFA","Plateau","media/annonces/pics/thumbs/c6630a4a8e81bd1983a1f7cb6166b4a5.jpg"
"1706123883-207","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung galaxy S6 original","90 000 FCFA","Plateau","media/annonces/pics/thumbs/4b8cb782ac100f18ac42b64184d5c192.jpg"
"1706123883-208","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Samsung galaxy s7 edge","190 000 FCFA","Plateau","media/annonces/pics/thumbs/b7c2671a79f16c46c15495b302b5fbff.jpg"
"1706123883-209","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","ITEL A32F","35 000 FCFA","Plateau","media/annonces/pics/thumbs/f4b09fa222720f51d226a32891ae330b.jpg"
"1706123883-210","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","TECNO CAMON X","95 000 FCFA","Plateau","media/annonces/pics/thumbs/dbec582ce4dad4a5da368c30b5480bd9.jpg"
"1706123883-211","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","TECNO K9","70 000 FCFA","Plateau","media/annonces/pics/thumbs/56bdc58ba408b0f2b481f92e0f019217.jpg"
"1706123883-212","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","TECNO PHANTOM 6 PLUS","140 000 FCFA","Plateau","media/annonces/pics/thumbs/6e679f0846b8397e084b1a128ae0eccf.jpg"
"1706123883-213","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","TECNO PHANTOM 8","180 000 FCFA","Plateau","media/annonces/pics/thumbs/8090dfefcd95b8306f0e5a59fdbe802d.jpg"
"1706123883-214","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","TECNO POP 1","40 000 FCFA","Plateau","media/annonces/pics/thumbs/a3d775de587301fcd015c17fcd6c0d39.jpg"
"1706123883-215","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Tecno Spark","65 000 FCFA","Plateau","media/annonces/pics/thumbs/9a35b39260a710ac337f256dad7ce4b7.png"
"1706123883-216","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","SAMSUNG GALAXY J4 - 2018","90 000 FCFA","Plateau","media/annonces/pics/thumbs/47d99f7c8be43cbb46a2cb082845c12b.jpg"
"1706123883-217","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","SAMSUNG GALAXY J6 - 2018","120 000 FCFA","Plateau","media/annonces/pics/thumbs/58f33cb3d03eb85ac394216aa21eb030.jpg"
"1706123883-218","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","SAMSUNG GALAXY J7 PRO 2017","135 000 FCFA","Plateau","media/annonces/pics/thumbs/550351fb584f00aacc0436a21d575c5d.jpeg"
"1706123883-219","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","Smartphone de marque Samsung Galaxy J6 en vente.","115 000 FCFA","Plateau","media/annonces/pics/thumbs/92e3aee4269c028f6e29ba6cecdee976.jpg"
"1706123883-220","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=37","ITEL 1508","30 000 FCFA","Plateau","media/annonces/pics/thumbs/2c1531fe64e9499e1e986856392037c7.jpg"
